name,attraction_id
台東知本忠義堂,09401ca6bb55a59a11308c115453622e
台東紅葉少棒紀念館,a6e3665745d8a8bca9cc8f8353d2fa49
台東縣旅遊服務中心,00260cdc869c550287200355769e9db1
台東縣體育場,572b71b8061941f009325e5f4e704fe3
台東美術館,18115fbdc028dcac4a1de80251ad911d
台東表演藝術館,7eabb1a9174aef22c9e1b718aa4579c8
台東觀光夜市,62b8035b87f575166bf36bd7d6f1d1ce
台東車站,b95de220949b33fc234f885d1600a1e0
台東鐵道藝術村,ffbbd0000ece94ab0f9396435b2d8019
台東鐵道藝術村261倉庫,b25d08ce912358089cf12ab6486289cf
台江國家公園,9332f1ccae1fab4f0c5e9a6a109b2b57
台江生態文化園區,d1f8bce49e05e972d42f4cc9efff22b6
台江魚類標本生態館,21549af8f3fdc430564da71f8ee51fd9
台泥DAKA園區,4550af5e4b86bdc598ae568494d18a84
台湾包车自由行,8678e4531401ee3e930866306e738852
台湾基督長老教会南荘教会,0f25e7fa8dc186b26360cb359a6240a2
台湾基督長老教会南門教会,1ebb1cea98b5225d9ec43d2c3259101c
台湾基督长老教会北埔教会,2137989530e0729c269b59f87bfc7ffa
台湾螺丝博物馆,be8185d3c67b77c2c150ac0c60df0de8
台湾鉄路台南駅,5e3743b3f5dd43675a27aaf8f87b802b
台灣交響樂團,ea01d4c9ebe09b8bb4d6b2e8771801cd
台灣優格餅乾學院,00cb5f5c49bb75fb6ac14cbd2855a9f3
台灣光彩國際旅行社,62d656eea8fc8da42de90c4cf0f98c0f
台灣原住民文化園區,38a4598505f294b94a07dc91048da1a4
台灣啟任專業機場接送包車自由行,f100364903c52efd6d4d6faa69b682b5
台灣國家戲劇院,24d057869ea30b2e09f22b149038cfdb
台灣地理中心碑,7df4b006c927ff13bfeb567c94e7b9d1
台灣基督長老教會台南中會北門教會,32b685ed62138f0ee75c255690c7c576
台灣基督長老教會大稻埕教會,b4f92afafbcb2bca8f5e7e5d7789ed8e
台灣太陽餅博物館,491b61d76bcc86ef1b9d45a7703fd422
台灣好店,498c0bb976cabfe068fb11dd77fb3b4e
台灣好騎~單車旅遊,ed3e1d14a25ea30afeda8f4cf98cd09d
台灣家樂福(台東店),c505766b60f9ec9f11cee76aac19ad3f
台灣山毛櫸步道,d3a481fc86b68e55d9d3fd1d732eebc3
台灣府城隍廟,26a06ba62c331cd1f0c079dd2381d310
台灣影城桃太郎村,f04bc8ea43193bfc4a05dc70c487753c
台灣愛巴士,042706b492cb2fb5106c89fd55f315bb
台灣戲劇館,ee5e1791a87fef0709bd4f8a9ab8323b
台灣文創紀念品原創商店,c798e6e2c0ab0e026c7f98495b9ed5a0
台灣昆蟲館,0c8c35a832edd43283368e48eaef9d0b
台灣杜鵑巨木森林,fcf7664bdfe76842bacf21cbd2716c41
台灣櫻花鉤吻鮭生態中心,cf12604d9acae11df477c4537592b4c4
台灣欒樹綠色隧道,06ef9fb6457cb920fa72691979d0809a
台灣氣球博物館,ced6fc37b027487e887035ff6922d7b9
台灣渡假,260945cf5b371b1431569786ebef52a9
台灣滷味博物館,e8bef3958919ac460f94947f3d9d2ffc
台灣潛水,6ebe7e3c9c630cf5fcc24f59657d0c3d
台灣烏腳病醫療紀念館,fe9e867d61d75c7af39ed84730afcd37
台灣煉瓦會社打狗工場-中都唐榮磚窯廠,0b27cd39d7f78d3263d924e25d53637a
台灣特有生物研究保育中心,049637ed4f0743f9466eab7d047d2800
台灣玩具博物館,53e0c5592a5f5c76795e459a114cacba
台灣玻璃館,a0907833b127b160c257efc1067efe58
台灣省城隍廟,9f4d78054a6b626e05c28a6e79ed8328
台灣穀堡,a4d0256458f6eb442c9ff2c4f624dfdf
台灣精品館,d10103e85b31c8e727bc360f7396296a
台灣糖業博物館,bd98899b377eecbbc0a091d6e12a68eb
台灣美食文化,17112d50c4fe34243fa2fc54a6091eac
台灣茶摳肥皂故事館,f4a402d476b09d3883b1c15042084581
台灣藝術博物館,e79ae1dc11502a653674747f8c50f581
台灣遨遊包車旅遊、機場接送、環島包車旅遊,7fa2053f6927e99f3e577e31b711b5f1
台灣酒窖,b961a361e0c028cd6fc78b8964301aa5
台灣鐵道故事館,98033b11062e98481587c324e5971b58
台灣開拓史料蠟像館,60de3d08d45332ded0d3a7f5bd7c9743
台灣陸寶（迪化街旗艦店）,1665b5cf28f29f94b7e08adef77c916a
台灣雷藏寺,8996b0f14e153d09b9c9d92545b87cb3
台灣高鐵,1bbfa977373dc8df8844b58c5667b695
台灣高鐵探索館,facf635cd424b372395136a9678ba868
台灣鹽博物館,47944bb8e7ecfef222e285d064c1113e
台灣麻糬主題館,c8457ab72091caa8b860942624b730a0
台糖高雄花卉農園中心,2542c91dd79e1314085186713e84163b
台茂购物中心,7ed9d43871b6c616d2348869ade1eb32
台鉅美妝觀光工廠,80ce5d980fa8664fbcef3772fdcb6ea2
台鋁,97ebc0a178c27beb469b6b38d1ad4d76
台鐵LDK58蒸氣火車,ce60cc5f3aa1f7ce8a656dc66e636084
台鐵新烏日文創商圈,0e29c9f74131cfaceaecccb009184df7
台電北部展示館,28ae1d58dcc86b7c01e3bbe565a873b3
台電南部展示館,3a9dad58c0daf511a983efb9105183a1
右昌元帥府,c0377db63b8a803de8ee273691e5a156
司法大廈,1c3ae900fcbc7824f1e1a5c80aca98ea
司馬庫斯,92d12919b40e4e9ac3cd7d4c4e1fb47b
合利園藝,1faacdb1089b7f3804b9ea0de130bbf8
合德堂,3ef7df006faaf4f780798056c1bdf0bf
合成帆布行,8d13d89870de9f7e2d63230d0992b13c
合歓尖山,4da14a259ba42b9f4fa1ffe97d3c932b
合歡尖山步道,4758060ceff2bfe731e515c67543d60a
合歡山主峰步道,ff689615a8732032956d72afb28fcd98
合歡山北峰步道,22606282c36c3f05101b2113837826fd
合歡山國家森林遊樂區,3c8ed5c62eab5255e3148a333735826d
合歡山小奇萊山,fdeffb79cfbd75cd6e4f703034c890c7
合歡山東峰步道,692d1583f56b30f63c8d6b444a63b33a
合歡山翠峰,d4a00605350cb254fa98f2a963a8091a
合興車站景觀公園,45377526471ec896a3d5a43e97685629
吉利潭,aafea6704d1dd2604d447a050c01a986
吉利號烏魚子,bb6164078b11712fd1e617f0bedfbd97
吉姆老爹精釀啤酒工場,1d45a8d163b19312a1918fb202937e4b
吉安黃昏市場,5e322c062e0d34887b3a45fc54538249
吉拉米代部落,ab22f0fd88baf527edceae376fc2157a
吉林夜市,30e6be79025eaaf240783b93cc67d23c
吉美西點麵包,9b63cd827a99ce6ade841c540956295e
吉蒸牧場,6840f38f382f6b443e483d207958b374
吉貝武聖殿,9638496fe8f8a55cfaa1fb6aa056927a
吉貝沙尾,a7f3484b5f77867deb72468684743e50
吉貝環島自行車道,5b260e3df542acbcebaa6a3d273fdacd
吉貝遊客中心,0a6cfc42e6ae996ce9d7bb6a1c7259ed
吉軒茶語,0c6642d4e763ad079a76e91245ffae53
吊橋,bc210f69f4619c6980251dcd7f0ff9a4
同仁夜市,5010826b1dfdde8ab2770d124f9d8365
同仁社,4b88bf2a7c23acd0eebfacdf1c56e5a1
同安宮,511a99ec69ae3507a50fc0a3c858f49f
同興老街,d4792f42ad9a1c107a5be16a776c9042
名人養生館,2b75848a6ae9696e641cdd60f34657ab
名軒足體養生館,ab12d81d019adae9e19901434566b4ca
名間親子生態園區,8ee3e4e71b20c0fc9791589d1dd8ab69
后湖海濱公園,a8e602dd91262b1a315283eba0332f98
后豐鐵馬道,0462358a167a797f5b03aa4675e53129
后里圳磚橋,97d89106b83201350fb2050b3a7d254d
后里夜市,c4ed85aae66f2b9898e897c4f8b61ab4
后里花田拼布公園,bf257cf8c7dfa843fad2dd43f8cafd89
后里薩克斯風玩家館,f7e97f18c8d870afb9086f479caf1e26
后麟步槍模擬射擊館,dd9b42e6542c329dda2cacd7405418b1
向上市場,270ac70e8a27e269dfaa1a4f3124f1af
向天山步道,b838abe4bff4fb712fe0d182e8f3eed2
向天池火山湖,03b8795da6337a4494319957502522f2
向天湖,2a9d7670590e3863bb5639ed8d8099e0
向山懸臂式觀景台,8c082b1801f8e52b48f01782a0cfd5b3
向山自行車道,c48d1b1cbf48313097f4f174b163ad39
向山遊客中心,790f007f369fea96e4bff51a74a1dcb2
向日葵盲人按摩館,266365979e1f41f1b0c9d0cc92000129
向陽山,8bd9ef0989ce5c644c8c39e698f40f31
向陽薪傳木工坊,83f58654d97fc0d91cb43229781ec04a
向陽農場,69024f2db7919892c3565997aaee14dc
"吕家果园 美浓 橙蜜蕃茄 玉女蕃茄",a3d240c992b08d410344f356bce0b3e3
吳園藝文中心,1e6285867e5333207f1f4808af3d975f
吳氏宗祠,a33a9bbd0512e584402d5f9cd98fc3b9
吳濁流故居,b482408393b9b093df204b65dea8e865
吳濁流藝文館,ca5db0de4fcdeaa9f4617e94b70a4f94
吳神父足體養生館,a8c224d142f9f42f6891751abbb4ea16
呂美麗精雕藝術館,c198ad77f9140e609af6a28eb601b979
呉萬春蜜餞,f0a39ae41e1e33ff9b0a9ef60d004f59
周氏節孝坊,88cb72d36c7b2c4e93025b840e54cc6e
周氏蝦卷,e2f10651f1d93cb6178eeb66c264c236
味全埔心牧場,802516570dba7895269cbc38fb1556ca
味榮食品-台灣味噌釀造文化館,999963b6144bfe6227dba4d2c099e971
"呷百二‧自然洋菓子 - 三多店",840242de86904c54f72eb9d11628085b
和仁步道,2e7410875b3c159f05db0544d4b07728
和仁界址碑,ac4463bf0214e3c9656b781aeba7081e
和南寺,f0156252592bea3938f38895d23643cf
和平島地質公園,4a3703f88b3070332b3fbf96235488fd
和平島觀光魚市,337bdfe1a3f84a01c1355831aa986942
和平青草園,93528bbb4b0676cc6e159a183a77d786
和昌茶莊,7cdd84b7f7e06bb02fc17b33dc43c520
和美步道,6d572f8722095fb1f7e7c14fae0a1f51
和興青創基地,97fe01d2c293f2853226295db237ce54
和菓森林,b9b71c432956cda8b33a8302ea6d132c
咕咕嚕博士貓頭鷹之家,230a617e1390f82e7c9d3dab59131718
咾咕石公園,1dcc705080c53018cdb7156916ec2cec
品皇咖啡博物館,8eddeb89aba4fe7754c134f49017cb8c
"品皇咖啡観光工廠 新館",02499398ac6950ab4b3b23b2809620bc
哈啤精釀啤酒專賣,80263fbcdae3a003a8fab075488a3a04
哈尤溪七彩岩壁,fd81ad279a8f95bb11227c6d5d6972ff
哈巴狗,2773d06f4de889824608b066a5443b36
哈拿多樂旅行社有限公司,6cd9738d703a9a7f5d5e44aa007aefee
哈瑪星,6c9c7f375b84f7ad714ffedf7dc9c80a
哈瑪星台灣鐵道館,2d27d73967a7d18a8a46bdf98cf7d1a1
哈米印度服飾,be5eac15a4aca290e647f25841f96edb
"哖記蛋捲 - 承宣食品行",53c8b41f55dff1684f0d998209e222e7
員山公園,e1a27140d26f11d0811e2ca217ef2741
員山夜市,48e75bab066577214b0f49e70f54cf86
員山機堡,fc8f8318e93670175880c9df610fb97f
員林公園,d12e96ea855baf357144496a4e0c3868
員林客運,f21eb2400b6437fd560a767538153bc9
員林神社,e39084b90ec584e0baddbe167fd7f227
員林藤山步道,c9a6834f507cf748262e40ecbf926e82
員貝嶼,64577a14abbd842873ffac1fb234335d
啟南老街,66aa42562b58fd29ea722dd3ddf6773e
啟明堂,62851bd4fef9bf353041a0665034fbf0
啟示玄機院孔明廟,7983c98f38d1c54672b898a7b0c7fa3c
善修宮,195a9555d41ec0cb24b28169766f1be5
善化夜市,93d0660d4dc139dd4d2538adc996c71a
善化慶安宮,51de4d68b16354a510763c15752f2a1b
善化糖廠,7e9e3605bc4c483f7b5ebf76514fb4e4
善導寺,1b963a8e45f8cf7e084c074a68229e8e
"善水堂 - 光華館",6fc331242e8f49ec42327746d1149469
喜利廉台中伴手禮,9348610f0621f94a5b46e12c892f0509
喜悅足體健康會館,41ac54100a58afd8cff7f8283ef7956a
喜滿客影城,fffc44e604a7859b32777303ad46044f
喝喝茶台灣香日月潭紅茶廠,2219cc0e7b994b9e18f9d9104bde90d4
喵星人的愛情故事,5d36979d99db4d05ff08a33e75deb348
嗨膳海鮮,941ee05be6a9dac34fee222fca93de61
嘉义市立美术馆,7b1a59dd7ce697962bac2595d1c55a9c
嘉味軒,600816dcdb49c54ece444afd0aa2fea2
嘉德花田,07943a5198407462d5b838da0d2150d1
嘉明湖,1a145e4f415a00f04365d9763621e1e7
嘉明湖步道,afe99c24f2e506eda36a49ffda595c28
嘉樂福觀光夜市,c63ae69753cd8c9480c4fa4590736506
嘉義中正公園,c954327595125a89175847ab5a6acb40
嘉義之心城市願景館,c28fe2930ac75073bfea747ef7833c1a
嘉義仁武宮,497e08c434841eb37a7780a5bffa357d
嘉義公園,58142c1566b99526399424533fd3f9f5
嘉義北迴歸線紀念碑,e3e6760d918c0a20d1d042721059c3f9
嘉義埃菲爾鐵塔複製品,08e2e041f571bfb5813154390a6e825f
嘉義城隍廟,8ba5c11f3e0cccb9a59673e28be3a119
嘉義大凍山森林步道,255551bbdb46720b4fd2e92e6298196f
嘉義孔子廟,97f71307c60b62edf1a2cab3da6e8694
嘉義客運,32b6ad0441e8ea8b1ff5b76c082e523f
嘉義射日塔,f34ab0e2e3181f36ae471aab947f3212
嘉義市史蹟資料館,42634e64ee6da9a23c4d0f334daf8ca1
嘉義市立文化中心,a7b07aca614f3644ed93585dd4db03fd
嘉義市立棒球場,d31fa9c5b02ae1fb69da18420b7d89b2
嘉義文化公園,1720cb3a2f6d8f48c24798dad3138cab
嘉義文化創意產業園區,a4c438eee455822d6c5e4592c12fbeed
嘉義新港板頭村,b76f8bb5c67c98ed9235ced832cf93b2
嘉義植物園,f5d81fada351c68f4975cb9899c16bc4
嘉義檜意森活村,8154d1e57ac390fd8de355c859f9c5df
嘉義神社遺址,888ddafcea1f42cd711f20ee4ddd1c51
嘉義站,4cd26055aa99e8a69a0a5ace0c7b1d52
嘉義縣客家文化會館,39dd97b3a88b1277c81bf7cca697b0e5
嘉義縣表演藝術中心,590427688d8d9ca7be722b3d7141e6bc
嘉義蘭潭水庫風景區,c7e91e742ae2f8e9e92622f53d4a4b1d
嘉義製材所,b6f9b9ef24e92fa0c50d6a5e6f26d3a7
嘉義觀音瀑布,ea343999b09d38f1e3f258aae4138cc4
嘉義車庫園區,60386bcdb13161dc94b384b37cfb3369
嘉義酒廠,7d7865d3a56a073d0fb97e507135d666
嘉義鐵道藝術村,958e53bd68a5c1d8a3baec8c07482e83
嘉義阿里山林業村及檜意森活村,74379b2f5a04330a1accbe140bb7f6b7
噍吧哖紀念公園,18f4dd3285f4b6f704f9f8842208a233
噶瑪噶居寺,d583e2bfd22e6c65d78bae3bd7e6ae8d
嚴家淦先生故居,a92308ba3f6c2d99d0f80f4214c4a0f5
四八高地,cfddf8e9d7478b429124dfd0c0f0217e
四八高地戰備坑道,025a3959339a742b9fc9eb3275f666e0
四四南村,cbba6e70bf3c4bb819fc9115674dc6f0
四四南村眷村文物館,37b19ec0d48e28e8c023dacb5e956f47
四安境牛磨後神興宮,e7b38dbb0147d7083ca707d05086f32e
四平陽光商圈,943799744a0d84f99637e80f1798d23c
四張犁公園,385c0a7fcbf5b50d1e2c20aa254b9092
四張犁夜市,813de4d294fa6c84782d2c14825c84f4
四張犁文昌廟,b869ae70f17a56c1fb51159cc64c25fd
四方林靶場,ed79e683cb23382bb46c3cb3111017f2
四方牧場,606fc5dd4efd849b389a80e3bbb42d65
四月雪小徑,0d15354a3bb787a627f6950fc0dc8e59
四獸山風景區,7df2c93b860ba8fa217bbcf11d1513a0
四眼井,352ec4066bd98d683ec04a0cc647d52f
四知青草藥膏店,eaf289fd508cb8f595844a8728c915ea
四維夜市,cacee7230fe755b8581205a82ee3b68d
四維路夜市,0b90142918c7568f458d5ab87c81e891
四腳亭吉安宮,a1aa938ea1fa0113e6cc7d42afcae589
四草大眾廟,b98c37189fcbc8a05e18c68153a7ae8d
四草砲臺(鎮海城),6fdbe8f738da6d1b968ad218f2bfc2e0
四草綠色隧道,adace38a3e85174e8df0a4f5a47fcef5
四連棟日式宿舍,8f1b087fe8b4e7e9e63afb37034d7d5a
四重溪溫泉公園,a48fc3c78c6c1a5594c3c94fb08ef7fe
四非書房,b9ed86a6620f65542aa36c989c2216df
国军纪念公园,8156b9a689aebbf529c03b75932d7b29
國之北疆,f440aaa5c423a58a7b03dc998421cd40
國光客運,6513aa5a05d20c2c7e10be8bdfb418f5
國史館,95fb8bd97d8986cf43b34f88fd5178d7
國史館臺灣文獻館,c66a8a9e1eb59eee16f2e66e4050f666
國安一號公園,8242eb908e6cfd3f68c49c7cf31feda6
國安二號公園,5b75687053c2fe792a39f773055cc85f
國家圖書館,cbd808ecb3438c4132f7633cbb5f5c35
國家廣播文物館,b09439674190112e4fc4f910e7a64fb6
國家攝影文化中心,1b5a287a528bb5c30de62815100121fb
國家音樂廳,4430c0ef81e8058f14dbbe8ee86e141d
國家體育場(高雄世運主場館),357b653ff8e32c1ab8cc7b2446c78a4d
國民革命忠烈祠,0087526cbae9425e079f97df85049652
國父史蹟館(逸仙公園),2f375477a967e73062e6c3458b182195
國父紀念館,c1c7a1bab25a9a9d26f3700c9ae50dd8
國立中山大學,f30eb9e7f9a40d1a2f1b343011f48fab
國立中正大學,a10e67f837e20cab30eb852217a4da62
國立中正紀念堂,fc73810e75cbcb35391b0f013cfabeab
國立傳統藝術中心傳藝文化園區,4ee79d877036f6bf638dc68bf386d327
國立公共資訊圖書館,ce518b1936c145a2ca0bc6c93c8472d8
國立台北藝術大學,0c4866529d99196f37abe475e83c07fa
國立台灣博物館,47dcba02704439da2c4ddd116afa714f
國立台灣博物館土銀展示館,362bb3964927db876a3013c5182ae5c7
國立台灣工廠文化園區,1543e6c20344ff46e7ab14c8257ab215
國立台灣文學館,62b49a879320ba246afd441331066883
國立台灣科學教育館,c293892599dc4be7f35c229376203796
國立台灣美術館,c6f016f639a62e202a889ba87bd870b0
國立台灣藝術大學,4e313bf8103233c065c09eb1887ddd85
國立國父紀念館,c1c7a1bab25a9a9d26f3700c9ae50dd8
國立宜蘭大學,7f0fba2024e925923da0382333506584
國立彰化生活美學館,fe670b3c4016ab5aaab64ad01568d8d3
"國立成功大學 - 成功校區",e83d9209a64578bb08a6b2b162dcdd8d
國立故宮博物院,7a4324592bc3a407cb17135133c6e0b3
國立新竹生活美學館,840fbcd2678afae2a8b2689952fbfd8a
國立歷史博物館,2736947fb7354708531744ac122c12b5
國立海洋生物博物館,17d899cad0a4e1b2f5c3c5c906ad6993
國立海洋科技博物館,2d4b0790ba86537fcc75d3e751faec99
國立清華大學,b18e77e9d1b0f6fbeff9144343abfb84
國立科學工藝博物館,1db49ac0c00b4ea506578c0731917ac7
國立自然科學博物館,c329c64331e93926a7eba1c10443e251
國立臺北大學,7c1b0184b4975aa014966390d2111ea4
國立臺南大學,ed9d49c323adc429dcc693ff211968b6
國立臺東生活美學館,685c36f5148a18a38dce7f17c55e956c
國立臺灣博物館,1574df6e468a666c0929ca5ee5edaf85
國立臺灣博物館_南門館,cf62cb3158a13dd0ba11ab82a3419056
國立臺灣博物館南門園區,34a6a8abf57d6b7c87163164be76af9f
國立臺灣博物館鐵道部,d16b4de76aab128fe4ffb76fa239b033
國立臺灣史前文化博物館,83313e1ffe1ec4ae42e2e64beada1429
國立臺灣圖書館,7188ea2c0da1b47656498d61fe464fe3
國立臺灣大學,075aea2a8226a9a54d15f6d156b0c156
國立臺灣歷史博物館,d87d32a5b8b9f3b6377f8beddccff115
國立臺灣海洋大學校史博物館,7dc1746fb32915bad3345c3a3469072d
國立臺灣科學教育館,c293892599dc4be7f35c229376203796
國立臺灣藝術教育館,eead3885ec07ae489f071515920af752
國聖燈塔,c40cd8f998b0e4907ea7dcab734ebba2
國賓影城,1b85bb5e9efe4e104c1bc3a817c5135c
國賓長春電影院,21e67ed5940ea5cfd3011965564c1059
國際岩湯,c7170349297bc31ca5b2b9f5f6d01cdd
國際藝術籃球場,8b767714136ceb962ca5bf1673b052c6
國際風箏賽場,48a4f9102f33b04afccab0fb74cff6e6
國際高空彈跳,ece3a88703d9ae9016e45bf62a6f2d01
園海洋溼地公園,07d3ca10423e3cb169b874cc38cf418f
圓山大飯店博物館,9e9002278185427e280b7280510577e7
圓山水神社,fd18e87c7a4cd8d2cb8d92ab7c288fb9
圓山牧場,4d013c608bd4f95b8bf9f566c0750342
圓山站,3ed3ce30dc010580e2a1879ffb7c261d
圓山考古遺址,93d10c0dbcd0594a8310572ef40869ae
圓山風景區,cec72dc01cea661eb17951f72121365c
圓形劇場,07fa89904d8030ae9e2ba0bd783a78d8
圓滿戶外劇場,77f51b76c475d5598aed30b00d26695c
圓潭生態園區,808b5e69892421f38b9e1fc0e3bb31de
圓融坊,ac2a88e975bab9fea397d15d8ce4ccf8
圓通寺步道,8dbb422b2edff287cd42f798bf35b235
土亭仔步道,c4bfc8ac71222d1cc43840a882c442f9
土土野青,393a9602e22d358ac0fec0a0bdc822a7
土地公(開台福德宮),8e9a48ecdaf0e772f30eed256fe6af83
土庫夜市,7b382c61c55f4c23c4eb81bd6cc4b5e3
土溝農村美術館,938706c51f8f6ae621d79ec60c17b921
地雷展示館,68434b145701681598f8285e2c9fa21b
圳前仁愛公園,5079aaf346fe028689ee4da1ea98b4d2
坂里古厝（坂里大宅）,0d7c912804f30ad26bdc199ac8cd3488
坑口社區彩繪村,e81aa43b0f2d416570028897a04965e2
坤水晶,03597bfa188442dc31ad6f17c1dd1645
坪林拱橋,f4e7e00fb0abd0d0fe945ff5d20f33f5
坪林森林公園,8a396fc2395cc415532fd1446b4ca2ab
坪林老街,4d64a3450a1a17f2f1dc7c4db20c6daf
坪林親水公園,acdd553d67aba815a14f8cc3eec78800
坪瀨奇景,03ac30902932054ba7c2ac13919b91ab
坪瀨琉璃光之橋,cc198d9fcae182f339a99000daf48bf9
垂坤食品旗艦店,c9e10b8e697d2ffe7d598ce0eca06021
城中市場,a83293b68a107eac1fad62e2edd7ed39
城南舊肆,e6a629f7c873a9becd4a12b86025a902
城市光廊,0916e92fbbe22a74939432ca854689ba
城市舞台,efac147cd94740fd703d3bd27f8dee08
城隍廟,b9b597d8db68432e18a4c7e9c14d93b7
城隍廟夜市,fbe0e5f60bd143a34ee81dce151da406
埔心池公園,72740442d45b7f9fc98a13745553d87a
埔心羅厝天主堂,88009c90fe787c8901b26ecacf28c2e3
埔里內埔飛場,3ce8a8deb0ae6b880943a519277c682a
埔里國立暨南國際大學,a132d08697a9a9ecd76a2a3abcd682a0
埔里城假日觀光夜市,85c696a903f17fccfb54a344750cf84e
埔里夢谷瀑布,1cabeadbb1a4629bbc4b2479daf6a1f7
埔里恒吉宮媽祖廟,67a1e2dcbdc4817a1e2f8c11a90b90e0
埔里正德佛山,e93fc8a056924ef8bd4ba25eb2f2d791
埔里正德大佛山,a6d6fcd185c5d8ff6f98e66b767000b1
埔里溫泉,0db01a47386b35228ce8b1aa3a0b7ac8
埔里第三市場觀光夜市,8b8f26fd018b181049b387cf8a0ddfca
埔里聽瀑營地,ee07e173516b35c6a115b2b05f228f94
埔里酒廠,3f567064a81b4bea10eaf1c4ed0f3d1a
埤头乡木棉道,6f59b5217c3607b6f9a466cde121ad62
埤頭繪本公園,e70db6a3efce4fb91eed16fb9870df14
基國派教堂,d2c7ba61623dd62dde2d873243ba7ec3
基督教台南浸信會,6ca54e6af5fb6d0f666d69222e527548
基督教頭城教會,68a6d44acaff0bbf94642b90cf075176
基隆中正公園,39481d6fbc3cd0aa52c26107e9eb24df
基隆仁愛市場,69fa7609f3e0bc4f38a48ca8fd20194e
基隆十二生肖橋,643fbed2fbdd45c73bd49965c077e4ac
基隆城隍廟,745888b7a3c5749a67063e1caf2b0150
基隆嶼,c25012eda4fece2af25f978854e48924
基隆市史蹟館,7e703fc042a7ae146a509fb28a13ed2a
基隆廟口夜市,79f2ac6fbef67856c335f1d198004eb9
基隆慶安宮,d6705104b33a5fdc765c3ef660995337
基隆文化中心,f425a85b2cb901de190ba4754af721e1
"基隆東岸廣場 空中跑道",67f896d5ca69f849d0db30662b11dd69
基隆河,4ccf028ee9b3fb7b3b83147949bcc406
基隆河右岸腳踏車道,556c14ae1fe095eab9c91d3f0e875d9e
基隆海洋廣場,1f96468b4e80bbf272fafc7b7e8473e3
基隆港,8970c22dc7d8ae164f29c94319233da8
基隆車站,58f6d2e106351dfc1094dc264208eb15
報時山觀景台,a7a37181ae5c2573675d6b49592c4f73
堺橋休息區,9631512263d4966ab14ed3ba22806cf3
塔塔加遊客中心,5398231494a2c2665a5f87cdeab1469d
塔山步道,c8dbc01b1e4b81b9063df8c87b083ed7
塘后道,05e9ec5a10d2c85ef9dca666cf981a1d
塘岐藝文長廊防空洞,ca70562a41f3a6226a6a34dc43320da9
塩埕。行灶腳,707797593b2410421a781de2cceae80c
塭仔村漁港,93a4b9d4e8ac6940d9a1a0c852f04b20
墨硯山,fc401a01996714c3c045ed096ebd0e2b
墾丁F1賽車場,484931131222797e431a1cf3e38ed4ad
墾丁國家公園,afdb9bb3021b338cfa90b6dba269e0a3
墾丁大街夜市,397561e3746650d5932e107190e08f35
墾丁後灣,b6dff0de9c7f188fa0837c3e2631b05f
墾丁海水浴場(大灣),1409e53d4115ac3c4e499e7a0e62ed40
墾丁船帆石,bb49d54bd8278253b92fbf2cdf5f68fb
墾丁萬里桐,430970c7ff3e6b8fbf1f8527b6ea4631
墾丁飛靶射擊場,90454e68a2030038d0793818db794deb
墾丁龍坑生態保護區,d54a6acb0141b262398cc429663a12b2
壁山觀景台,8dd1e719c05131b37b0e4735c818619b
士東市場,58c1692cade858560c561c75db484238
士林官邸,12023d4ea9f673be3119638b69a0562f
士林官邸公園,5bafa293b96ff560a87283e618e83858
士林慈誠宮,cf6be990f1921c4b08f367c39f7dec16
士林觀光夜市,f02ace95bab4cea60549dae80fe037b4
壯圍旅游生態園區,d9aeca265bf4c2288e27492ed33493f3
壹二茶堂,3463efd201d39e0ebccd33be3a378e19
壺穴地形,c68749414b61f91e434afe3496c02ef8
壽卡鐵馬驛站,e53989ed648243e77035476372446404
壽山動物園,23d5fdb6e9ba8eebd4fdc330012e4bdd
壽山國家自然公園,d4b0858f4e484bc1cde588e94f83cbc7
壽山巖觀音寺,6dba599909b8b48533da91c19f181162
"夏威夷養生行館 - 中山店",29ea9aa35bada7155ac371f27d20d787
"夏威夷養生行館 - 長春店",bc45a622d680dc87e8432e95c1f85225
夏沛農産行,8ab5b8213e614a1877083ffd8eacdabf
夏綠地公園,e811a4af139e939f768ee5dae92203f8
夕遊出張所,47d4e852b3a6e060d10b59fcfb2a3799
外垵漁港,71c2914bd96d4e4aaedc6083daee13a2
外垵餌砲,aab47f13fced900875153272a5d76244
外埔土城落羽松,ed44f37e569c3ab2ef73592d59a0d54d
外埔忘憂谷,95a89572f3ceb9f33b53cee4ef454c0f
外埔漁港,03867ccfd3e796ee1320f3b13bb54cf1
外婆澎湖灣故事館,be0c39c6627f9087b3b82209cab071ae
外澳伯朗咖啡館,ab9a8afe07eb2351a5ad14c54a3f4eb1
外澳海灘,919fa4d49c7f2277d2bb948f691b7d41
外澳濱海遊憩區（外澳服務區）,506c7b38aaf632305f192bf121eb174e
多田榮吉故居,ced23cc412149a5e438d2cb6904aaa74
多良火車站,26effd8376d48ec452b2c2714fc7b2ec
夢工場魔法寫真館,67207dd544ab1646070a54e1869c72ec
夢幻湖,c217d1a47635f3b4654a7ca8244851fa
夢時代高雄之眼摩天輪,f9353f5e54b0da31599299e9a47f7582
大井頭,1b732c471132cc1f8cc633713883d36b
大仙寺,7cb45632169eea52a2156cc6a2f62f3b
大佛禪院,660ff230a2fe0c17888667f0038eb15a
大元餅行,06c88c87ad66eb45b64a829a923cb11d
大內龍貓公車站,5de2acd4d83f571880bd95380102382d
